Term,Year,Campus,College,Dept,Sbjct,Crse,Sect,Crse Title,Instructor Name,Instr Grp,Crse Type,Crse Lvl,Enroll,# Resp,Resp Rate,Interact,Reflect,Connect,Collab,Contrib,Eval,Synth,Diverse,Respect,Challenge,Creative,Discuss,Feedback,Grading,Questions,Tech
Fall,2021,BD,ARSC,PHYS,PHYS,1580,3,Energy and Interactions,"Martins, Julian Stenzel",OTH,LEC,1000-1999,12,8,66.7%,5.0,5.0,4.9,5.0,4.9,5.0,5.0,3.9,5.0,5.0,4.8,4.9,4.8,4.6,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2010,100,General Physics 1,"Hough, Loren Evan",TTT,LEC,2000-3999,167,57,34.1%,4.5,4.1,4.1,4.2,3.7,4.2,3.9,3.5,4.5,4.2,4.1,4.0,3.6,4.1,4.3,4.1
Fall,2021,BD,ARSC,PHYS,PHYS,2010,200,General Physics 1,"Hodby, Eleanor",INST,LEC,2000-3999,120,39,32.5%,4.3,3.8,3.9,3.7,3.2,3.8,3.5,3.5,4.5,4.3,3.4,3.9,3.3,3.9,4.1,3.9
Fall,2021,BD,ARSC,PHYS,PHYS,2010,301,General Physics 1,"Pagan Jr, Jose Hiram",OTH,LAB,2000-3999,26,11,42.3%,5.0,4.6,4.6,4.8,4.8,4.9,4.8,4.9,4.9,5.0,4.5,4.9,4.7,4.8,4.7,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,2010,302,General Physics 1,"Sayki, Bade",OTH,LAB,2000-3999,26,10,38.5%,5.0,4.9,4.5,5.0,4.8,4.8,4.3,4.2,5.0,4.9,4.3,4.8,4.8,5.0,5.0,4.7
Fall,2021,BD,ARSC,PHYS,PHYS,2010,303,General Physics 1,"Sokolik, Aaron",OTH,LAB,2000-3999,25,12,48.0%,4.8,4.4,4.3,4.6,4.1,3.9,3.5,3.3,4.9,3.5,3.3,3.8,3.1,3.7,4.1,3.5
Fall,2021,BD,ARSC,PHYS,PHYS,2010,304,General Physics 1,"Pagan Jr, Jose Hiram",OTH,LAB,2000-3999,24,7,29.2%,4.7,4.7,4.7,4.4,4.4,4.6,4.7,3.8,4.3,4.6,4.5,4.7,4.6,4.4,4.7,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,2010,305,General Physics 1,"Sayki, Bade",OTH,LAB,2000-3999,16,4,25.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2010,306,General Physics 1,"Marcarelli, Roman Gabriel",TA,LAB,2000-3999,16,2,12.5%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2010,307,General Physics 1,"Song, Yilun",TA,LAB,2000-3999,25,9,36.0%,4.3,4.2,4.4,4.8,4.6,4.6,4.6,3.7,4.0,4.1,4.3,3.9,3.1,3.4,3.3,3.0
Fall,2021,BD,ARSC,PHYS,PHYS,2010,308,General Physics 1,"Lordi, Noah",TA,LAB,2000-3999,20,11,55.0%,4.8,4.4,4.3,4.8,4.7,4.7,4.6,4.0,4.9,4.8,4.6,4.8,4.8,4.7,4.5,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,2010,309,General Physics 1,"Song, Yilun",TA,LAB,2000-3999,12,4,33.3%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2010,310,General Physics 1,"Marcarelli, Roman Gabriel",TA,LAB,2000-3999,22,5,22.7%,5.0,5.0,4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.8,4.8,5.0,5.0,4.4,4.8,4.4
Fall,2021,BD,ARSC,PHYS,PHYS,2010,311,General Physics 1,"Patterson, Carter",TA,LAB,2000-3999,25,9,36.0%,4.9,4.4,4.0,4.9,4.0,4.0,3.8,4.3,4.9,4.2,4.3,4.6,4.0,3.9,4.3,3.4
Fall,2021,BD,ARSC,PHYS,PHYS,2010,312,General Physics 1,"Sokolik, Aaron",OTH,LAB,2000-3999,21,7,33.3%,4.9,4.7,4.6,5.0,5.0,4.6,4.7,5.0,4.9,4.7,4.5,4.6,4.9,4.7,4.9,4.7
Fall,2021,BD,ARSC,PHYS,PHYS,2010,313,General Physics 1,"Patterson, Carter",TA,LAB,2000-3999,10,6,60.0%,5.0,4.7,4.7,5.0,4.3,5.0,4.2,3.0,5.0,4.5,4.0,4.8,4.5,4.8,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2010,314,General Physics 1,"Lordi, Noah",TA,LAB,2000-3999,19,7,36.8%,5.0,4.9,4.9,5.0,5.0,4.9,4.6,4.2,5.0,5.0,4.5,4.9,4.7,5.0,5.0,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,2020,200,General Physics 2,"Munsat, Tobin Leo",TTT,LEC,2000-3999,75,33,44.0%,4.5,4.6,4.5,4.1,4.1,4.3,4.1,3.3,4.9,4.8,4.2,4.5,4.0,4.5,4.6,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,2020,200,General Physics 2,"Zhong, Shijie",TTT,LEC,2000-3999,75,33,44.0%,4.5,4.6,4.5,4.1,4.1,4.3,4.1,3.3,4.8,4.6,4.4,4.5,4.4,4.5,4.6,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,2020,202,General Physics 2,"Yegovtsev, Nikolay",TA,LAB,2000-3999,25,13,52.0%,4.6,4.0,3.7,4.7,4.2,4.1,3.7,2.5,4.0,4.2,4.2,3.9,4.1,3.0,4.2,3.9
Fall,2021,BD,ARSC,PHYS,PHYS,2020,204,General Physics 2,"Yegovtsev, Nikolay",TA,LAB,2000-3999,19,5,26.3%,4.0,3.8,3.8,4.2,4.0,3.8,3.8,2.5,3.8,3.8,3.8,4.0,4.0,3.2,4.0,4.0
Fall,2021,BD,ARSC,PHYS,PHYS,2130,1,General Physics 3,"Ulmer, Keith Arthur",TTT,LEC,2000-3999,50,31,62.0%,4.8,4.8,4.5,4.6,4.6,4.8,4.5,4.1,4.9,4.9,4.6,5.0,4.6,4.7,4.8,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,2150,100,Experimental Physics 2,"Sun, Shuo",TTT,LEC,2000-3999,120,21,17.5%,4.5,4.4,4.5,4.5,4.2,4.7,4.4,4.2,5.0,4.6,4.4,4.7,4.8,4.9,4.7,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,2150,101,Experimental Physics 2,"Shao, Yunzhe",OTH,LAB,2000-3999,15,4,26.7%,5.0,4.8,4.5,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.5,5.0,4.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2150,102,Experimental Physics 2,"Zhong, Bingchen",OTH,LAB,2000-3999,11,2,18.2%,4.5,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,5.0,4.5,5.0,4.5,4.5,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,2150,103,Experimental Physics 2,"David, Kaitlyn Nicole",OTH,LAB,2000-3999,11,5,45.5%,5.0,5.0,5.0,5.0,5.0,4.5,4.8,5.0,5.0,5.0,5.0,5.0,5.0,4.6,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2150,104,Experimental Physics 2,"Zhou, Bojun",TA,LAB,2000-3999,15,4,26.7%,4.8,5.0,4.7,4.8,4.7,5.0,4.8,5.0,4.7,5.0,4.8,4.7,4.5,4.8,5.0,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,2150,105,Experimental Physics 2,"Zhou, Bojun",TA,LAB,2000-3999,15,6,40.0%,4.7,4.5,4.3,5.0,4.7,4.3,4.7,3.0,4.8,4.6,4.8,4.2,4.0,3.2,4.0,3.6
Fall,2021,BD,ARSC,PHYS,PHYS,2150,106,Experimental Physics 2,"David, Kaitlyn Nicole",OTH,LAB,2000-3999,4,2,50.0%,5.0,4.5,5.0,5.0,4.5,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2150,107,Experimental Physics 2,"Yeola, Sarang",TA,LAB,2000-3999,15,3,20.0%,5.0,4.7,5.0,5.0,5.0,4.7,4.7,,5.0,5.0,4.7,5.0,4.7,4.7,4.7,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,2150,108,Experimental Physics 2,"Yeola, Sarang",TA,LAB,2000-3999,6,2,33.3%,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,3.0,5.0,
Fall,2021,BD,ARSC,PHYS,PHYS,2150,109,Experimental Physics 2,"Zhong, Bingchen",OTH,LAB,2000-3999,15,2,13.3%,4.5,4.0,2.5,4.0,2.5,3.5,3.5,2.0,5.0,3.5,3.0,5.0,3.5,3.5,4.5,3.5
Fall,2021,BD,ARSC,PHYS,PHYS,2150,111,Experimental Physics 2,"Yeola, Sarang",TA,LAB,2000-3999,13,1,7.7%,4.0,3.0,,4.0,,,,,5.0,,,5.0,4.0,5.0,5.0,4.0
Fall,2021,BD,ARSC,PHYS,PHYS,2170,1,Foundations Mod Physics,"Cash, Caitlin Ellen",OTH,LEC,2000-3999,109,34,31.2%,4.2,4.4,4.3,3.7,3.7,4.7,4.6,3.7,4.6,4.8,4.7,4.1,4.2,4.4,4.1,4.4
Fall,2021,BD,ARSC,PHYS,PHYS,2170,1,Foundations Mod Physics,"Lucas, Andrew",TTT,LEC,2000-3999,109,34,31.2%,4.2,4.4,4.3,3.7,3.7,4.7,4.6,3.7,4.6,4.6,4.7,4.4,4.1,4.5,4.4,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,2210,1,Class Mech & Math Meth 1,"Neil, Ethan",TTT,LEC,2000-3999,78,16,20.5%,4.8,4.8,4.5,4.7,4.1,4.8,4.6,3.4,4.9,4.9,4.8,4.8,4.5,4.6,4.7,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,2600,1,Scientific Computing,"Parker, Scott E",TTT,LEC,2000-3999,34,9,26.5%,5.0,4.7,4.4,5.0,4.5,4.6,4.7,2.5,4.9,4.9,4.7,4.8,4.4,4.3,4.7,4.9
Fall,2021,BD,ARSC,PHYS,PHYS,2600,1,Scientific Computing,"Tirkas, Stefan",OTH,LEC,2000-3999,34,9,26.5%,5.0,4.7,4.4,5.0,4.5,4.6,4.7,2.5,4.9,4.7,5.0,4.7,4.9,4.7,4.6,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,3050,1,Writing in Physics,"Wilkerson, Donald H",INST,LEC,2000-3999,13,13,100.0%,4.5,4.0,4.5,4.8,4.9,4.7,4.5,3.9,4.4,4.6,4.5,4.9,4.4,3.5,4.8,4.2
Fall,2021,BD,ARSC,PHYS,PHYS,3050,2,Writing in Physics,"Wilkerson, Donald H",INST,LEC,2000-3999,12,4,33.3%,4.8,4.8,5.0,5.0,4.8,5.0,4.8,5.0,5.0,5.0,4.8,5.0,5.0,4.3,5.0,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,3050,3,Writing in Physics,"Wilkerson, Donald H",INST,LEC,2000-3999,13,6,46.2%,4.8,4.0,3.7,4.7,4.3,4.5,4.2,4.3,4.7,4.2,3.8,4.7,4.5,3.8,4.3,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,3070,1,Energy & the Environment,"Wagner, Stephen R",OTH,LEC,2000-3999,25,9,36.0%,4.0,3.4,4.4,3.2,3.2,3.4,3.2,3.6,4.3,3.8,3.3,3.3,3.2,3.4,3.7,3.2
Fall,2021,BD,ARSC,PHYS,PHYS,3210,1,Class Mech & Math Meth 2,"Nagle, James L",TTT,LEC,2000-3999,105,83,79.0%,4.4,4.3,4.0,3.8,3.6,4.2,4.0,3.0,4.5,4.6,4.2,4.4,3.7,4.1,4.6,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,3210,1,Class Mech & Math Meth 2,"Perepelitsa, Dennis",TTT,LEC,2000-3999,105,83,79.0%,4.4,4.3,4.0,3.8,3.6,4.2,4.0,3.0,4.7,4.5,4.3,4.4,3.9,4.3,4.6,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,3220,1,Quantum Mechanics 1,"Guo, Jinkang",TA,LEC,2000-3999,76,55,72.4%,4.9,4.8,4.6,4.8,4.8,4.8,4.7,4.5,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,3220,1,Quantum Mechanics 1,"Pollock, Steven J",TTT,LEC,2000-3999,76,55,72.4%,4.9,4.8,4.6,4.8,4.8,4.8,4.7,4.5,5.0,4.9,4.7,4.9,4.7,4.7,4.9,4.9
Fall,2021,BD,ARSC,PHYS,PHYS,3220,1,Quantum Mechanics 1,"Yegovtsev, Nikolay",TA,LEC,2000-3999,76,54,71.1%,4.9,4.8,4.6,4.8,4.8,4.8,4.7,4.5,4.7,4.8,4.7,4.7,4.8,4.7,4.8,4.7
Fall,2021,BD,ARSC,PHYS,PHYS,3221,1,Quantum 1 Tutorial Pract,"Pollock, Steven J",TTT,PRA,2000-3999,17,14,82.4%,5.0,5.0,4.7,5.0,4.9,4.9,4.9,5.0,5.0,4.9,5.0,5.0,4.9,4.9,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,3310,2,Prin Elec-Magnetism 1,"Marino, Alysia Diane",TTT,LEC,2000-3999,117,74,63.2%,4.3,4.2,3.7,4.0,3.5,4.0,3.9,3.4,4.5,4.2,4.1,4.2,3.5,3.8,4.0,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,3320,1,Prin Elec-Magnetism 2,"Rogers, Charles",TTT,LEC,2000-3999,58,44,75.9%,4.6,4.5,4.5,4.3,4.3,4.5,4.6,4.0,4.6,4.6,4.5,4.5,4.1,4.3,4.7,4.7
Fall,2021,BD,ARSC,PHYS,PHYS,3330,100,Electronics Physical Sciences,"Cao, Gang",TTT,LEC,2000-3999,68,22,32.4%,4.3,3.5,3.9,4.2,3.1,3.2,3.4,2.7,4.5,3.6,3.5,3.1,3.1,3.1,3.3,3.6
Fall,2021,BD,ARSC,PHYS,PHYS,3330,100,Electronics Physical Sciences,"Clark, Noel A",TTT,LEC,2000-3999,68,21,30.9%,4.3,3.5,4.0,4.2,3.2,3.3,3.4,2.7,4.5,3.3,3.6,3.0,3.0,3.4,3.0,3.1
Fall,2021,BD,ARSC,PHYS,PHYS,3330,100,Electronics Physical Sciences,"Lee, Minhyea",TTT,LEC,2000-3999,68,21,30.9%,4.3,3.5,4.0,4.2,3.2,3.3,3.4,2.7,4.4,4.2,4.3,3.8,3.5,3.9,3.9,4.1
Fall,2021,BD,ARSC,PHYS,PHYS,3330,100,Electronics Physical Sciences,"Stenson, Kevin M",TTT,LEC,2000-3999,68,21,30.9%,4.3,3.5,4.0,4.2,3.2,3.3,3.4,2.7,4.8,4.7,4.7,4.6,4.3,4.3,4.4,4.4
Fall,2021,BD,ARSC,PHYS,PHYS,3330,104,Electronics Physical Sciences,"Tortorici, Edward",TA,LAB,2000-3999,18,6,33.3%,4.8,4.7,4.5,4.8,4.5,5.0,4.5,5.0,5.0,4.7,5.0,5.0,5.0,4.6,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,4150,1,Plasma Physics,"Nicoski, Justin",TA,LEC,4000-4999,37,14,37.8%,3.9,3.9,4.7,2.9,3.6,4.2,4.1,3.6,4.9,4.2,3.5,4.3,3.3,3.7,4.1,2.9
Fall,2021,BD,ARSC,PHYS,PHYS,4150,1,Plasma Physics,"Uzdensky, Dmitri",TTT,LEC,4000-4999,37,14,37.8%,3.9,3.9,4.7,2.9,3.6,4.2,4.1,3.6,4.8,4.2,3.9,4.1,3.1,3.8,4.2,3.1
Fall,2021,BD,ARSC,PHYS,PHYS,4230,1,Thermodynam Stat Mech,"Figueroa Morales, Nuris",TTT,LEC,4000-4999,32,20,62.5%,3.5,2.8,2.7,2.2,3.1,3.2,2.9,3.2,3.9,3.0,3.1,3.3,2.5,2.7,3.2,2.4
Fall,2021,BD,ARSC,PHYS,PHYS,4410,1,Quantum Mechanics 2,"Holland, Murray John",TTT,LEC,4000-4999,56,32,57.1%,4.8,4.7,4.3,4.5,4.2,4.5,4.5,4.1,4.9,4.9,4.8,4.8,4.6,4.6,4.8,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,4410,1,Quantum Mechanics 2,"Huang, Xiaoyang",TA,LEC,4000-4999,56,32,57.1%,4.8,4.7,4.3,4.5,4.2,4.5,4.5,4.1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,4410,1,Quantum Mechanics 2,"Wickenden, Evan Wynn",TA,LEC,4000-4999,56,31,55.4%,4.8,4.6,4.3,4.5,4.2,4.5,4.5,4.0,4.9,4.9,4.9,4.9,4.8,4.9,4.9,4.9
Fall,2021,BD,ARSC,PHYS,PHYS,4430,100,Advanced Laboratory,"Reznik, Dmitry",TTT,LEC,4000-4999,15,10,66.7%,4.9,4.7,4.7,5.0,4.7,4.7,4.4,5.0,4.9,4.8,4.6,4.8,4.5,4.0,4.6,4.4
Fall,2021,BD,ARSC,PHYS,PHYS,4430,100,Advanced Laboratory,"Zimmerman, Eric",TTT,LEC,4000-4999,15,10,66.7%,4.9,4.7,4.7,5.0,4.7,4.7,4.4,5.0,5.0,4.8,4.6,4.7,4.6,4.0,4.6,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,4510,1,Optics,"Milic, Ivan",OTH,LEC,4000-4999,29,17,58.6%,4.8,4.9,4.8,4.4,4.8,4.6,4.4,4.4,5.0,4.9,4.5,5.0,4.9,4.8,5.0,4.9
Fall,2021,BD,ARSC,PHYS,PHYS,4510,1,Optics,"Shitara, Nanako",TA,LEC,4000-4999,29,16,55.2%,4.8,4.9,4.9,4.4,4.8,4.6,4.4,4.6,4.8,4.6,4.6,4.6,4.2,4.8,4.8,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,4610,800,Physics Honors,"Dessau, Daniel S",TTT,RSC,4000-4999,16,8,50.0%,5.0,4.9,4.8,3.9,4.9,4.9,4.9,4.4,5.0,4.9,4.7,5.0,4.9,4.7,5.0,4.9
Fall,2021,BD,ARSC,PHYS,PHYS,4620,800,Physics Honors,"Dessau, Daniel S",TTT,RSC,4000-4999,11,2,18.2%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,5030,2,Intermed Math Physics 1,"Hermele, Michael Aaron",TTT,LEC,Graduate,13,5,38.5%,4.4,4.8,4.5,3.5,4.0,5.0,4.8,5.0,4.5,4.8,4.8,4.6,3.8,4.4,4.4,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,5030,2,Intermed Math Physics 1,"Higginbotham, Kenneth Jon",TA,LEC,Graduate,13,5,38.5%,4.4,4.8,4.5,3.5,4.0,5.0,4.8,5.0,4.7,5.0,5.0,5.0,4.4,5.0,4.8,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,5160,1,Laser Fundmentals,"Schibli, Thomas Richard",TTT,LEC,Graduate,27,18,66.7%,4.5,4.6,4.8,3.7,4.3,4.6,4.3,3.6,4.7,4.8,4.8,4.7,4.5,4.6,4.7,4.6
Fall,2021,BD,ARSC,PHYS,PHYS,5160,1,Laser Fundmentals,"Shitara, Nanako",TA,LEC,Graduate,27,18,66.7%,4.5,4.6,4.8,3.7,4.3,4.6,4.3,3.6,4.9,4.9,4.9,4.9,4.6,4.7,4.9,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,5210,1,Theoretical Mechanics,"Gaur, Sankalp",TA,LEC,Graduate,16,4,25.0%,4.8,4.8,4.5,4.5,4.8,4.5,4.8,3.5,5.0,5.0,5.0,5.0,5.0,4.8,5.0,4.3
Fall,2021,BD,ARSC,PHYS,PHYS,5210,1,Theoretical Mechanics,"Gurarie, Victor Vladimir",TTT,LEC,Graduate,16,4,25.0%,4.8,4.8,4.5,4.5,4.8,4.5,4.8,3.5,4.8,4.8,5.0,4.8,4.8,5.0,5.0,4.7
Fall,2021,BD,ARSC,PHYS,PHYS,5250,1,Intro/Quantum Mechanic 1,"Degrand, Thomas A",TTT,LEC,Graduate,58,28,48.3%,3.7,4.1,4.0,4.1,2.8,4.2,4.2,2.9,3.0,4.2,4.1,3.0,3.1,3.7,4.3,2.1
Fall,2021,BD,ARSC,PHYS,PHYS,6650,1,Seminar in Geophysics,"Tiampo, Kristy French",TTT,SEM,Graduate,4,3,75.0%,4.3,4.3,4.7,4.3,4.7,4.7,4.3,5.0,5.0,4.7,4.0,4.7,4.0,5.0,4.7,4.7
Fall,2021,BD,ARSC,PHYS,PHYS,6670,1,Geophysical Inverse Theory,"Sheehan, Anne F",TTT,LEC,Graduate,3,1,33.3%,5.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0
Fall,2021,BD,ARSC,PHYS,PHYS,7270,1,Intro/Quantum Mechanic 3,"Romatschke, Paul",TTT,LEC,Graduate,13,6,46.2%,5.0,5.0,5.0,4.7,4.7,4.5,4.5,5.0,5.0,4.5,4.5,4.8,4.2,5.0,4.7,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,7270,1,Intro/Quantum Mechanic 3,"Wilczak, Matteo",TA,LEC,Graduate,13,6,46.2%,5.0,5.0,5.0,4.7,4.7,4.5,4.5,5.0,5.0,4.8,5.0,5.0,4.7,4.8,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,7310,1,Electromagnetic Theory 1,"DeWolfe, Oliver M",TTT,LEC,Graduate,68,35,51.5%,4.8,4.7,4.2,4.6,4.6,4.7,4.7,3.8,5.0,4.7,4.7,5.0,4.7,4.6,4.9,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,7440,1,Theory of Solid State,"Nandkishore, Rahul Mahajan",TTT,LEC,Graduate,12,6,50.0%,4.2,4.5,4.2,3.7,4.3,5.0,4.2,4.0,5.0,5.0,4.8,5.0,3.5,4.5,5.0,5.0
Fall,2021,BD,ARSC,PHYS,PHYS,7440,1,Theory of Solid State,"Wilczak, Matteo",TA,LEC,Graduate,12,6,50.0%,4.2,4.5,4.2,3.7,4.3,5.0,4.2,4.0,5.0,4.8,5.0,5.0,4.3,4.2,4.2,4.8
Fall,2021,BD,ARSC,PHYS,PHYS,7570,1,Quantum Info and Computing,"Ganesan, Koushik",TA,LEC,Graduate,36,19,52.8%,4.6,4.5,4.3,4.2,4.4,4.5,4.4,4.2,4.8,4.5,4.5,4.7,3.8,3.7,4.3,4.5
Fall,2021,BD,ARSC,PHYS,PHYS,7570,1,Quantum Info and Computing,"Smith, Graeme Stewart Baird",TTT,LEC,Graduate,36,18,50.0%,4.6,4.5,4.3,4.3,4.4,4.4,4.4,4.1,4.7,4.7,4.7,4.8,4.1,3.8,4.8,4.2
Fall,2021,BD,ARSC,PHYS,PHYS,7810,2,Special Topics in Physics,"Nesbitt, David John",OTH,LEC,Graduate,7,1,14.3%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Fall,2021,BD,ARSC,PSCI,PSCI,1101,100,Intro to American Politics,"Griffin, John David",TTT,LEC,1000-1999,418,127,30.4%,4.1,4.0,4.6,2.7,3.2,4.0,3.7,4.5,4.5,3.9,3.7,3.7,3.1,4.2,4.3,4.4
Fall,2021,BD,ARSC,PSCI,PSCI,1101,101,Intro to American Politics,"Mader, Madeline",TA,REC,1000-1999,27,8,29.6%,4.3,4.6,4.1,3.6,4.0,4.0,4.0,4.4,4.8,4.0,3.5,4.1,2.9,3.7,4.6,4.5
Fall,2021,BD,ARSC,PSCI,PSCI,1101,102,Intro to American Politics,"Nadeau, Morgan Christine",TA,REC,1000-1999,32,8,25.0%,4.9,4.9,4.8,4.3,4.6,4.6,4.4,4.8,5.0,4.6,4.5,5.0,4.3,4.4,4.8,4.9
Fall,2021,BD,ARSC,PSCI,PSCI,1101,103,Intro to American Politics,"Nadarevic, Sinan",TA,REC,1000-1999,31,9,29.0%,4.1,4.8,5.0,3.6,3.9,4.6,4.2,4.8,4.4,4.2,3.8,4.6,3.8,4.7,4.9,4.6
Fall,2021,BD,ARSC,PSCI,PSCI,1101,104,Intro to American Politics,"Sajekaite, Marija",TA,REC,1000-1999,31,6,19.4%,4.3,4.3,4.8,3.7,3.0,3.7,3.3,4.5,4.5,3.8,4.2,4.3,3.5,4.3,4.5,4.7
Fall,2021,BD,ARSC,PSCI,PSCI,1101,105,Intro to American Politics,"Nadarevic, Sinan",TA,REC,1000-1999,29,8,27.6%,4.8,4.8,5.0,3.5,4.5,4.8,4.3,4.9,4.9,4.5,3.7,4.9,3.9,4.8,4.9,4.9
Fall,2021,BD,ARSC,PSCI,PSCI,1101,106,Intro to American Politics,"Byrd, Michael Montgomery",OTH,REC,1000-1999,28,10,35.7%,4.7,4.8,4.7,4.1,4.3,4.1,4.0,4.6,4.4,4.0,3.9,4.6,3.6,4.3,4.4,4.4
Fall,2021,BD,ARSC,PSCI,PSCI,1101,107,Intro to American Politics,"Mader, Madeline",TA,REC,1000-1999,30,6,20.0%,4.3,4.5,4.5,4.2,4.5,4.6,4.6,4.7,5.0,4.3,3.7,4.5,3.8,3.7,4.8,4.7
Fall,2021,BD,ARSC,PSCI,PSCI,1101,108,Intro to American Politics,"Garrett, Tyler Patrick",TA,REC,1000-1999,30,8,26.7%,4.9,4.1,5.0,4.3,4.4,4.1,3.9,4.5,5.0,3.8,3.7,4.6,3.6,4.9,4.6,4.3
Fall,2021,BD,ARSC,PSCI,PSCI,1101,109,Intro to American Politics,"Garrett, Tyler Patrick",TA,REC,1000-1999,29,16,55.2%,4.9,4.6,4.8,4.4,4.7,4.8,4.5,4.9,4.8,4.6,4.1,4.8,4.1,4.7,4.6,4.8
Fall,2021,BD,ARSC,PSCI,PSCI,1101,110,Intro to American Politics,"Sajekaite, Marija",TA,REC,1000-1999,28,8,28.6%,4.9,4.5,4.5,4.3,4.4,4.6,4.1,4.5,4.9,4.4,4.1,4.8,4.4,4.3,4.9,4.4
Fall,2021,BD,ARSC,PSCI,PSCI,1101,111,Intro to American Politics,"Jensen, Alexander Lee",OTH,REC,1000-1999,30,5,16.7%,5.0,4.6,4.6,3.0,4.4,4.6,4.4,4.4,4.5,4.0,3.8,3.8,4.0,4.8,4.5,4.3
Fall,2021,BD,ARSC,PSCI,PSCI,1101,112,Intro to American Politics,"Byrd, Michael Montgomery",OTH,REC,1000-1999,30,12,40.0%,4.6,4.6,4.7,4.2,4.3,4.3,4.1,4.4,4.8,4.1,3.9,4.5,3.7,4.8,4.6,4.8
Fall,2021,BD,ARSC,PSCI,PSCI,1101,113,Intro to American Politics,"Jensen, Alexander Lee",OTH,REC,1000-1999,31,9,29.0%,4.4,4.7,4.6,3.1,3.9,4.7,4.6,4.8,4.9,4.7,3.8,4.2,4.6,4.4,4.9,4.8
Fall,2021,BD,ARSC,PSCI,PSCI,1101,114,Intro to American Politics,"Nadeau, Morgan Christine",TA,REC,1000-1999,32,11,34.4%,4.8,4.9,4.9,4.4,4.9,4.8,4.6,5.0,5.0,5.0,4.6,4.9,5.0,5.0,5.0,4.8
Fall,2021,BD,ARSC,PSCI,PSCI,2004,10,Survy/Westrn Pol Thought,"Vanderheiden, Steven Jon",TTT,LEC,2000-3999,167,48,28.7%,4.1,4.0,4.2,3.3,3.3,4.2,4.1,4.4,4.6,4.3,4.3,3.7,3.9,4.2,4.2,4.1
